# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
210523332297.71;240577657.12;9333.24;1.05;1.04;139.07;5.94;102.21;6.95;140.97;911.22;871695.03;102405.47;30830.89;108343.63;0.01;79441.47;48795.17;0.00;50500.86;-63149.24;-0.01;1.00;0.00;0.00
208663499430.51;249680973.64;9531.91;0.99;0.97;143.34;5.67;102.19;7.00;139.81;965.80;978328.97;107686.43;31735.06;110587.70;0.01;81663.19;50034.55;0.00;47974.68;-60446.98;-0.01;1.00;0.00;0.00
200763704432.90;281077473.58;9271.88;1.05;1.04;140.16;5.83;102.66;7.18;141.12;936.96;1005681.50;97275.88;36060.36;125330.66;0.01;81763.55;49556.65;0.00;47104.54;-80600.97;-0.01;1.00;0.00;0.00
201960186390.95;244789630.96;9763.65;0.99;0.95;143.62;5.74;102.18;7.10;139.46;936.09;948711.07;109248.49;31035.41;110024.30;0.01;80116.41;49906.07;0.00;45374.90;-61575.38;-0.01;1.00;0.00;0.00
205338720102.21;237918931.75;9550.19;1.00;0.99;135.53;5.53;100.53;7.09;131.67;961.12;969436.58;97506.40;28479.01;97228.73;0.01;85813.81;51653.40;0.00;56415.78;-46225.59;-0.01;1.00;0.00;0.00
196028054385.61;251461563.95;10411.46;1.06;1.05;137.82;5.91;102.31;7.16;139.56;940.85;1009226.96;104798.53;31902.98;111750.96;0.01;87056.30;53836.51;0.00;57140.74;-62590.00;-0.01;1.00;0.00;0.00
208058640812.22;249649202.84;10711.22;0.98;1.02;140.37;5.86;99.48;7.10;139.61;925.95;956410.57;106052.90;31685.69;112064.33;0.01;90375.05;55696.47;0.00;61583.87;-52660.67;-0.01;1.00;0.00;0.00
196071068401.68;254031795.70;9685.32;0.98;0.93;143.88;5.75;101.08;7.10;140.22;914.70;1022876.18;111191.61;32382.92;114691.16;0.01;77227.90;48650.85;0.00;40173.77;-66903.24;-0.01;1.00;0.00;0.00
207741087946.55;265356291.91;10617.23;0.95;1.02;136.49;5.97;101.37;7.18;141.58;931.79;892742.80;104723.43;34153.90;117862.47;0.01;89798.29;55290.13;0.00;58986.28;-55455.04;-0.01;1.00;0.00;0.00
196745554018.02;265090745.30;9828.69;1.00;0.97;133.43;6.06;102.73;7.07;135.07;946.20;1002147.04;96191.58;32549.75;116912.78;0.01;86771.64;52570.42;0.00;51206.17;-66555.72;-0.01;1.00;0.00;0.00
189746843398.38;251210648.46;11163.84;0.90;1.07;137.44;5.78;101.92;6.97;142.55;943.23;1181587.56;102076.73;32554.98;108763.21;0.01;94690.05;58237.70;0.00;71444.05;-36289.65;-0.01;1.00;0.00;0.00
227083565754.11;240603266.90;8369.63;1.02;1.00;142.20;5.59;98.55;6.87;140.63;933.43;1044293.96;102984.79;30759.89;104376.64;0.01;75967.77;45557.58;0.00;44549.78;-60514.42;-0.01;1.00;0.00;0.00
192724661510.62;251804915.13;9282.50;0.99;0.99;142.09;5.94;105.79;7.04;136.72;923.24;989547.95;101824.16;31296.67;115979.73;0.01;77412.05;47920.85;0.00;45869.60;-66853.87;-0.01;1.00;0.00;0.00
192548885272.94;244668286.77;9632.96;1.05;1.04;139.22;5.84;102.94;6.99;135.41;963.49;975155.28;83956.88;30119.49;108480.99;0.01;91658.56;54042.87;0.00;63997.13;-57295.93;-0.01;1.00;0.00;0.00
203076975489.32;249852870.69;10000.78;1.05;1.07;134.37;5.63;100.94;6.96;139.85;926.52;1120864.47;115874.77;31766.31;103012.55;0.01;80389.36;50480.54;0.00;53196.00;-53466.78;-0.01;1.00;0.00;0.00
186888118654.01;238697652.91;8383.67;1.03;0.95;139.90;5.76;101.29;7.00;139.31;937.92;898244.81;94976.13;30230.52;104960.31;0.01;71633.06;43934.12;0.00;37135.45;-65813.28;-0.01;1.00;0.00;0.00
193809689241.11;266860501.87;12022.45;1.03;0.93;137.79;5.70;102.10;7.17;143.24;940.25;1016530.44;94562.00;34750.66;114352.74;0.01;106220.61;64335.98;0.00;63016.65;-57645.83;-0.01;1.00;0.00;0.00
203506733670.57;265540268.51;9344.02;0.97;1.06;140.63;5.62;101.27;7.06;135.00;934.49;932626.02;92081.76;32589.75;114448.65;0.01;84950.82;50915.73;0.00;58926.23;-56451.70;-0.01;1.00;0.00;0.00
192918336146.79;267037214.69;10415.81;1.06;0.98;138.18;5.88;98.13;7.06;140.73;942.32;1216154.77;85396.34;34164.97;118444.29;0.01;98842.85;58334.47;0.00;60473.28;-68463.39;-0.01;1.00;0.00;0.00
202583261743.31;253858749.48;10247.20;0.95;1.02;137.07;5.65;100.56;7.18;137.33;908.44;933044.86;113129.88;31692.78;107286.94;0.01;81123.93;51250.94;0.00;52990.51;-49445.52;-0.01;1.00;0.00;0.00
188817971512.39;261513466.24;9309.33;0.97;1.03;140.34;5.89;104.32;7.11;142.00;963.38;1204965.88;97652.36;33758.49;117815.98;0.01;81797.00;49644.80;0.00;51598.05;-63439.49;-0.01;1.00;0.00;0.00
202184182694.41;224318779.06;8248.16;1.04;1.01;148.27;5.75;100.09;7.16;140.56;957.99;935740.23;79416.34;28664.51;104383.34;0.01;82455.79;47789.03;0.00;53373.52;-59966.02;-0.01;1.00;0.00;0.00
197264317961.63;238057705.73;7809.58;0.95;0.96;140.53;6.00;98.56;7.28;138.13;952.79;997139.91;91757.64;29893.59;109401.52;0.01;71175.43;42620.07;0.00;40291.51;-62517.51;-0.01;1.00;0.00;0.00
193766507634.45;248636742.14;9942.59;0.99;1.06;139.45;5.70;101.67;7.20;132.11;939.32;1029526.41;90781.68;29862.10;107815.22;0.01;89999.19;54026.34;0.00;65756.76;-49716.97;-0.01;1.00;0.00;0.00
202438585024.49;257270013.88;10438.19;1.06;0.99;140.30;5.85;103.26;7.07;139.20;966.68;1085737.83;114070.57;32556.28;115224.97;0.01;86091.38;53522.46;0.00;50401.93;-69579.83;-0.01;1.00;0.00;0.00
198376783388.15;251668341.87;9749.63;0.99;0.99;138.85;5.78;99.45;7.01;135.64;953.63;825005.24;103378.73;31033.30;110154.20;0.01;81431.67;50379.20;0.00;49657.44;-59400.28;-0.01;1.00;0.00;0.00
194903747895.68;245080935.06;10809.19;0.91;1.03;130.25;5.86;105.31;6.82;139.48;941.80;1025169.10;66644.18;31076.30;102119.91;0.01;116985.51;66028.29;0.00;92222.29;-25316.44;-0.01;1.00;0.00;0.00
189528000485.99;231813976.62;10799.26;0.98;1.03;139.77;5.79;102.35;7.02;137.95;948.74;1116376.28;106704.18;29071.52;102287.28;0.01;89054.35;55368.03;0.00;63392.77;-43109.98;-0.01;1.00;0.00;0.00
185459172017.68;248418818.73;8476.10;0.98;1.05;142.56;5.57;102.48;7.05;146.24;904.48;965085.94;86646.73;33025.17;107630.96;0.01;75293.53;45513.34;0.00;46692.17;-57932.02;-0.01;1.00;0.00;0.00
208460165305.80;243724789.91;10587.19;1.01;0.93;143.60;5.78;100.85;6.96;139.65;946.25;953780.27;110008.00;30941.42;110404.76;0.01;88389.33;54693.73;0.00;50625.66;-61098.56;-0.01;1.00;0.00;0.00
235866004710.00;239068755.97;10301.07;0.96;1.00;139.62;5.77;103.18;6.94;139.96;936.50;1058214.02;114356.84;30417.75;105133.32;0.01;89812.04;54667.86;0.00;60606.87;-46557.41;-0.01;1.00;0.00;0.00
196756173586.22;240910830.12;10983.20;1.08;0.97;142.13;5.70;100.26;7.17;139.43;931.84;1103485.79;86837.16;30535.81;106431.77;0.01;102949.46;61026.80;0.00;66394.90;-56311.20;-0.01;1.00;0.00;0.00
209352926244.21;241452853.74;9675.23;1.03;0.98;137.17;6.04;102.20;7.21;141.39;966.12;936520.69;98364.01;31036.10;109167.25;0.01;87229.95;52441.21;0.00;53474.54;-61454.57;-0.01;1.00;0.00;0.00
194550709531.13;256495618.24;9288.70;1.02;1.02;137.55;5.67;102.47;6.94;143.34;920.93;956795.44;101473.39;33424.23;109198.91;0.01;77631.24;48016.14;0.00;45153.63;-62040.76;-0.01;1.00;0.00;0.00
196109832396.01;243392011.18;10415.78;1.02;0.98;133.82;5.94;102.75;7.13;139.42;916.30;1093214.49;98837.00;30849.50;105442.58;0.01;89623.06;54822.31;0.00;56202.99;-54258.81;-0.01;1.00;0.00;0.00
178240372779.59;249513183.23;10959.02;0.93;1.02;139.18;6.04;100.88;7.18;142.90;925.23;992083.73;104766.42;32413.78;114406.16;0.01;86581.61;54743.85;0.00;58461.74;-50518.36;-0.01;1.00;0.00;0.00
220252330285.44;248943426.50;11720.29;1.01;0.97;138.51;5.81;101.66;7.23;136.88;909.14;903930.70;124810.68;30978.71;109297.11;0.01;90758.85;57846.26;0.00;56839.38;-54262.74;-0.01;1.00;0.00;0.00
202485367921.14;260205682.43;10235.94;1.03;1.01;137.56;5.75;102.85;6.89;137.10;923.74;981314.81;96366.35;32431.70;112332.34;0.01;90302.69;54723.73;0.00;57868.34;-60224.99;-0.01;1.00;0.00;0.00
205154434693.69;237152952.88;8644.49;0.95;1.04;141.49;5.86;103.58;7.02;137.17;926.43;971009.31;104245.51;29572.95;107306.71;0.01;73309.06;45090.93;0.00;47965.25;-55139.73;-0.01;1.00;0.00;0.00
196604541487.05;238273457.08;9700.40;1.08;1.02;135.12;5.64;101.27;7.15;139.24;934.29;806775.21;112313.16;30161.99;98972.70;0.01;75737.19;48112.64;0.00;44486.70;-57696.40;-0.01;1.00;0.00;0.00
192058847598.01;229019693.73;12086.02;1.05;1.01;140.63;5.88;100.35;7.31;136.54;884.77;1004018.10;90498.18;28427.63;103299.74;0.01;105711.24;64269.25;0.00;76673.62;-43632.72;-0.01;1.00;0.00;0.00
198910560576.26;260862282.00;9436.37;1.02;0.96;137.43;6.06;101.43;7.04;141.66;915.73;1153217.49;97440.73;33595.15;118464.91;0.01;82789.32;50275.07;0.00;45550.96;-71918.29;-0.01;1.00;0.00;0.00
191506481993.28;266479514.73;8715.85;0.97;1.00;140.67;5.79;103.63;6.72;138.85;968.25;996518.90;98778.15;33636.20;118453.05;0.01;75568.40;46092.43;0.00;43105.54;-68544.39;-0.01;1.00;0.00;0.00
201738367968.57;245164272.61;9485.37;0.94;0.88;138.75;5.76;100.67;7.25;136.65;966.26;1039805.15;101645.76;30455.23;106822.17;0.01;83226.07;50538.61;0.00;44508.61;-56022.20;-0.01;1.00;0.00;0.00
201328487757.63;245636764.94;10479.69;0.96;1.01;137.13;5.73;101.47;7.02;141.31;950.32;1069494.11;81584.54;31556.47;105285.17;0.01;103687.03;60306.94;0.00;74374.53;-40465.78;-0.01;1.00;0.00;0.00
213678460320.49;251090620.49;9127.35;1.02;1.02;135.54;5.71;102.91;7.10;140.99;937.32;886975.32;84115.74;32183.45;106083.75;0.01;89270.56;52130.48;0.00;57712.05;-55647.24;-0.01;1.00;0.00;0.00
191602680882.96;234248511.65;11242.41;0.94;0.99;138.72;5.72;104.04;7.22;135.91;949.88;1098438.17;120657.82;28942.03;101298.88;0.01;86639.73;55327.85;0.00;58065.50;-41115.45;-0.01;1.00;0.00;0.00
207044440177.95;260519248.40;9312.36;1.07;0.96;139.77;5.78;103.26;6.94;142.93;936.54;1162748.62;97528.68;33852.10;114757.12;0.01;84296.20;50602.83;0.00;45144.69;-73521.04;-0.01;1.00;0.00;0.00
197379282213.53;250434811.03;10039.88;0.92;0.92;140.43;5.87;101.49;7.35;138.59;942.97;992747.14;110313.98;31553.48;112538.35;0.01;81666.78;51044.75;0.00;46197.53;-56810.97;-0.01;1.00;0.00;0.00
205993014394.19;267667040.35;10376.14;0.93;1.01;139.57;5.89;102.02;6.93;141.28;965.60;787831.82;85910.46;34377.17;120118.80;0.01;98678.14;58194.27;0.00;67584.79;-52530.92;-0.01;1.00;0.00;0.00
200946320576.39;257048688.67;10955.07;1.01;0.97;141.96;5.62;102.39;7.12;137.92;900.81;1004788.72;90636.48;32230.19;111918.28;0.01;98785.56;59385.06;0.00;63378.90;-55577.72;-0.01;1.00;0.00;0.00
202203751393.37;256545165.34;10619.24;1.04;1.10;142.09;5.72;101.40;7.20;142.25;929.40;890927.48;93533.02;33177.02;113677.90;0.01;94670.26;57150.10;0.00;69533.15;-55708.07;-0.01;1.00;0.00;0.00
213183362687.20;234835133.56;10888.59;1.03;0.96;138.20;6.00;101.24;7.22;138.31;961.23;1112055.33;97268.98;29528.11;106149.71;0.01;101072.50;60123.10;0.00;66742.51;-51227.99;-0.01;1.00;0.00;0.00
213719068483.59;268911286.58;9975.78;0.95;1.00;136.78;5.74;102.56;7.08;138.60;922.43;1189963.04;88994.32;33883.29;115113.41;0.01;96118.14;56422.91;0.00;63600.21;-53587.44;-0.01;1.00;0.00;0.00
208494675458.61;267550016.44;11084.52;1.05;1.05;139.33;5.95;99.71;6.92;135.91;925.22;1095463.80;86086.20;33056.09;121001.08;0.01;107004.20;62771.99;0.00;77796.93;-60973.67;-0.01;1.00;0.00;0.00
201553436214.14;260689628.67;10864.04;0.90;0.95;136.34;5.93;105.20;7.38;138.46;896.87;919016.58;96561.82;32812.78;114934.63;0.01;93545.49;57208.28;0.00;59564.01;-49212.73;-0.01;1.00;0.00;0.00
198729168156.40;251666317.67;9105.60;0.99;0.99;139.55;5.63;99.01;7.08;136.97;927.62;901438.29;101450.59;31337.25;107944.39;0.01;76714.60;47303.55;0.00;44752.95;-59911.20;-0.01;1.00;0.00;0.00
197055672101.34;258243961.47;9974.96;0.98;1.01;135.75;5.78;102.22;6.86;141.29;947.40;791129.53;97135.65;33170.59;110504.30;0.01;85525.16;52385.39;0.00;53528.97;-55892.42;-0.01;1.00;0.00;0.00
193016081404.83;266700380.61;10948.36;1.01;1.05;136.98;5.74;101.91;7.11;139.52;944.72;939107.86;104156.87;33826.79;114295.84;0.01;90711.57;56295.20;0.00;61295.54;-55974.33;-0.01;1.00;0.00;0.00
193457775147.18;251174588.22;10500.22;1.01;1.03;139.78;5.67;102.85;7.25;140.48;919.04;1248070.99;100889.99;32076.97;108559.71;0.01;89752.11;55040.27;0.00;60092.35;-53027.41;-0.01;1.00;0.00;0.00
192724871992.76;253761394.71;9761.10;0.93;1.01;137.64;5.75;101.22;7.08;141.61;955.37;1043560.02;97975.72;32668.55;109606.55;0.01;85107.27;51803.28;0.00;55158.32;-50053.70;-0.01;1.00;0.00;0.00
202869047436.22;241350561.32;9522.50;1.05;0.97;137.10;5.92;101.84;7.09;144.06;945.32;1112148.71;114050.72;31608.59;106818.07;0.01;77941.11;48598.81;0.00;42067.94;-65644.89;-0.01;1.00;0.00;0.00
202768203461.65;252085051.29;9402.16;1.06;1.16;137.85;6.00;102.70;6.89;134.12;947.34;903247.68;104738.08;30736.34;113679.12;0.01;79320.34;48885.94;0.00;59378.47;-63555.00;-0.01;1.00;0.00;0.00
193915943808.91;264354929.81;9943.67;0.93;0.88;135.73;5.91;101.28;7.19;134.40;925.07;861625.60;89133.69;32298.34;115727.65;0.01;88848.45;53589.99;0.00;47563.75;-61277.25;-0.01;1.00;0.00;0.00
201982351857.37;246655237.50;11774.77;0.91;1.01;142.14;5.77;98.46;7.19;138.52;946.09;1046969.23;111643.06;31061.29;110334.05;0.01;96860.90;60277.91;0.00;69553.87;-39526.45;-0.01;1.00;0.00;0.00
190749555293.04;227869889.62;9650.99;1.06;1.02;141.68;5.74;96.78;7.39;141.30;946.52;930818.20;93001.89;29271.07;101085.05;0.01;85009.52;51545.68;0.00;55735.02;-54546.76;-0.01;1.00;0.00;0.00
211308293291.43;259378248.18;10553.49;1.01;0.89;139.61;5.81;103.00;7.30;138.56;933.77;993397.87;90153.93;32673.06;114846.56;0.01;99489.87;58855.12;0.00;55376.47;-63832.18;-0.01;1.00;0.00;0.00
193006086086.86;259745905.78;11591.88;0.99;1.03;139.05;5.83;102.29;7.12;139.40;950.30;847092.33;101966.36;32917.90;114829.48;0.01;96461.67;59762.48;0.00;66806.64;-52409.35;-0.01;1.00;0.00;0.00
192941391376.95;242468943.99;11061.16;1.04;0.94;135.03;5.89;105.37;7.07;144.45;919.30;1260965.37;94847.67;31841.06;105252.61;0.01;97917.39;59264.78;0.00;58922.25;-53419.01;-0.01;1.00;0.00;0.00
197845925429.25;243941103.08;12298.90;1.03;0.97;137.54;5.73;106.14;7.00;141.60;934.80;1206304.86;101516.15;31402.81;104855.74;0.01;106556.43;65011.99;0.00;70679.75;-44950.42;-0.01;1.00;0.00;0.00
181780205454.59;251838570.34;11757.39;0.94;1.06;141.99;5.76;101.95;6.94;143.76;950.03;912911.65;122303.66;32913.91;112272.85;0.01;85901.84;56069.26;0.00;59694.71;-46806.95;-0.01;1.00;0.00;0.00
197100139798.59;266051655.33;10892.15;0.91;0.91;138.03;5.79;99.01;7.03;136.47;926.70;1078964.89;103340.42;33006.70;115974.00;0.01;91959.60;56659.44;0.00;53602.13;-54421.23;-0.01;1.00;0.00;0.00
185843264254.15;261995343.73;11142.94;1.05;0.99;134.69;5.83;103.06;6.90;141.27;957.33;1073036.84;85872.46;33647.82;112188.39;0.01;103330.74;61487.64;0.00;66928.99;-57256.92;-0.01;1.00;0.00;0.00
203503291214.92;253020874.25;10074.59;1.06;1.03;138.50;5.76;108.60;7.14;137.51;964.02;1070654.14;96286.73;31630.58;110147.38;0.01;91766.27;54961.64;0.00;60709.65;-60627.51;-0.01;1.00;0.00;0.00
194201453413.89;253289884.30;9330.89;0.98;0.99;140.83;5.91;104.63;7.16;135.81;938.50;1156533.63;96812.07;31273.08;114959.61;0.01;82209.42;49843.69;0.00;50392.33;-63553.45;-0.01;1.00;0.00;0.00
204519404516.49;256419354.73;10240.80;0.93;0.97;142.07;5.73;100.50;6.98;136.80;951.21;1112159.46;89644.89;31888.72;113838.50;0.01;97112.60;57327.84;0.00;64283.47;-50565.84;-0.01;1.00;0.00;0.00
200993808799.56;270045148.12;10114.78;1.05;1.02;138.53;6.01;106.54;6.91;136.93;925.17;979769.90;104011.64;33616.92;122555.37;0.01;85048.13;52481.84;0.00;51400.13;-75619.32;-0.01;1.00;0.00;0.00
206840796344.23;246735877.07;11192.88;1.03;1.05;140.47;5.85;104.28;7.24;136.64;930.22;1129103.85;102860.52;30649.75;110630.31;0.01;97617.89;59410.83;0.00;70934.81;-51136.91;-0.01;1.00;0.00;0.00
213744804803.00;245793569.20;9747.66;1.05;1.00;140.33;5.78;102.59;7.01;137.61;936.34;1152890.62;126794.20;30749.29;108709.29;0.01;76809.39;48614.46;0.00;44623.01;-65698.25;-0.01;1.00;0.00;0.00
215256284593.65;250857465.31;10567.72;1.06;1.00;139.89;5.85;103.93;6.95;139.39;929.72;965841.44;100326.95;31788.09;112033.72;0.01;93975.76;56782.26;0.00;59748.71;-62594.51;-0.01;1.00;0.00;0.00
224103548265.85;237464351.45;8042.76;1.15;1.05;136.96;5.93;104.75;7.15;136.18;945.88;938721.33;96629.98;29397.40;105247.51;0.01;74981.55;44532.70;0.00;45064.75;-74346.62;-0.02;1.00;0.00;0.00
196152617073.56;227156727.94;9848.60;1.03;0.99;136.76;5.81;104.47;7.21;142.28;954.52;1041670.37;114517.51;29381.57;98433.43;0.01;78966.08;49636.61;0.00;47860.70;-52391.81;-0.01;1.00;0.00;0.00
205523964731.34;249814261.63;11037.16;1.07;1.00;135.78;5.81;103.93;7.22;141.79;954.33;909966.75;98225.10;32200.40;107423.18;0.01;97816.65;59178.66;0.00;63753.34;-55614.14;-0.01;1.00;0.00;0.00
203750942928.68;272813304.42;10292.34;1.05;1.06;136.91;5.84;98.72;6.84;142.87;935.05;912676.72;112275.74;35432.46;118879.50;0.01;83042.03;52070.84;0.00;50727.33;-69294.02;-0.01;1.00;0.00;0.00
196083420714.67;256232879.83;9054.05;1.03;0.97;143.03;5.91;99.37;7.16;136.36;933.20;1009932.85;88176.52;31763.65;118072.56;0.01;83438.62;49763.88;0.00;47876.34;-74031.20;-0.01;1.00;0.00;0.00
190655404205.90;238752913.81;10988.46;1.03;0.98;135.96;5.83;100.02;7.03;142.28;945.74;984040.11;100316.53;30882.12;103265.66;0.01;93008.21;57249.49;0.00;59008.92;-50842.77;-0.01;1.00;0.00;0.00
199205840530.14;232713106.09;10467.53;1.05;0.99;142.13;5.81;102.07;7.39;140.46;964.50;1211106.76;95175.16;29715.10;104895.74;0.01;95962.01;57340.35;0.00;64117.93;-52766.09;-0.01;1.00;0.00;0.00
198194997484.24;264468723.13;9946.20;0.97;1.12;139.50;5.69;106.46;6.83;138.78;965.10;941823.55;101687.78;33366.99;114484.37;0.01;85605.07;52360.25;0.00;63616.69;-51939.99;-0.01;1.00;0.00;0.00
204475423721.49;242742975.70;8903.96;0.96;0.96;139.93;5.88;104.59;7.14;141.05;939.26;1157775.43;111575.70;31126.48;108960.51;0.01;74144.22;45923.36;0.00;41661.02;-59844.34;-0.01;1.00;0.00;0.00
193902381551.58;233079667.35;9532.28;0.96;1.08;139.52;5.78;104.43;6.96;143.86;967.59;1079021.05;106220.76;30482.23;102456.96;0.01;80251.52;49498.77;0.00;57433.59;-44978.94;-0.01;1.00;0.00;0.00
209803036564.97;245512929.27;11735.29;0.97;0.98;135.61;5.74;104.65;7.17;137.16;953.40;1009703.04;97443.19;30612.44;104272.28;0.01;106603.61;63912.02;0.00;74583.37;-38563.66;-0.01;1.00;0.00;0.00
207982916711.64;241848730.06;10449.83;0.95;1.02;139.13;5.52;104.75;6.97;137.78;951.38;1060855.98;95980.37;30293.73;101284.78;0.01;95684.57;57198.83;0.00;68518.06;-38223.80;-0.01;1.00;0.00;0.00
209046706822.24;247294817.93;10182.92;0.99;1.04;136.21;5.61;104.20;6.89;143.39;904.21;676821.24;83018.70;32235.36;103009.63;0.01;94731.62;56305.74;0.00;66470.92;-43787.14;-0.01;1.00;0.00;0.00
208247377832.67;233170684.04;9574.65;0.98;0.92;142.32;5.77;105.32;7.17;134.69;946.18;1104070.95;88223.95;28551.65;104518.41;0.01;92154.34;54116.70;0.00;56568.83;-52884.64;-0.01;1.00;0.00;0.00
203214661283.54;271619433.44;11829.07;0.99;0.94;140.18;6.04;100.85;7.12;143.33;923.98;938382.29;100700.08;35392.85;125490.54;0.01;101438.78;62131.20;0.00;60270.66;-65774.29;-0.01;1.00;0.00;0.00
188454969010.63;261806469.33;9608.19;1.00;0.98;141.91;5.72;98.58;7.35;140.45;932.49;1039323.59;96282.66;33427.71;115901.67;0.01;82665.14;50569.24;0.00;47602.78;-66578.92;-0.01;1.00;0.00;0.00
195549825214.26;265878777.38;9927.37;1.11;1.03;133.42;5.75;100.36;7.14;141.48;925.05;1013531.76;95126.12;34197.89;111177.33;0.01;87065.21;52878.82;0.00;51865.14;-69110.04;-0.01;1.00;0.00;0.00
193204339211.31;256403020.77;9697.43;1.05;1.06;136.19;5.98;102.56;7.02;135.76;969.97;965078.55;96371.67;31644.19;113842.52;0.01;85497.74;51824.94;0.00;57682.95;-64860.75;-0.01;1.00;0.00;0.00
190572824233.21;249793351.40;11188.41;0.89;0.97;140.92;5.99;101.42;7.28;137.81;942.18;1049200.79;107761.36;31293.92;114979.09;0.01;91151.86;56939.59;0.00;60384.86;-46911.41;-0.01;1.00;0.00;0.00
200530132649.45;240897611.02;9625.44;1.05;1.08;137.18;5.74;102.03;7.20;141.94;924.07;1066283.39;101650.18;31085.19;103425.05;0.01;82552.98;50560.29;0.00;56362.76;-54155.46;-0.01;1.00;0.00;0.00
188514520668.34;258969380.87;11243.93;1.07;0.96;137.67;5.55;104.69;7.10;139.44;929.82;957728.49;100245.80;32827.88;107871.78;0.01;93641.73;57997.27;0.00;54877.76;-60069.37;-0.01;1.00;0.00;0.00
188131231715.07;268666275.20;9249.80;1.00;1.00;140.63;5.96;104.70;7.24;137.70;938.47;1146598.21;104232.38;33631.91;122756.26;0.01;76795.79;47620.54;0.00;43029.84;-75073.37;-0.01;1.00;0.00;0.00
208853149255.65;244259317.62;9342.28;0.99;1.02;139.01;5.69;98.23;7.17;139.47;938.90;1074695.21;86117.14;30969.72;105461.40;0.01;90758.43;53124.15;0.00;62107.79;-50222.40;-0.01;1.00;0.00;0.00
186092675432.01;254981518.08;10098.93;1.05;1.04;137.65;5.93;101.41;7.23;138.56;938.62;1192858.34;95024.58;32117.62;113515.52;0.01;88255.82;53671.98;0.00;58374.16;-62749.77;-0.01;1.00;0.00;0.00
208698971712.22;253520377.25;11529.80;1.13;1.05;139.24;5.74;98.45;6.93;140.16;921.53;1009006.15;104783.07;32303.55;110586.06;0.01;98424.28;60386.99;0.00;67022.90;-61167.57;-0.01;1.00;0.00;0.00
195335928093.29;267542512.23;10817.00;1.03;0.94;135.72;5.65;105.15;7.01;141.00;940.71;862037.38;91999.21;34293.19;111992.03;0.01;95993.58;58047.30;0.00;55080.49;-60375.79;-0.01;1.00;0.00;0.00
199552976564.84;255146410.58;9318.79;1.05;1.02;137.50;5.93;102.85;7.43;137.79;958.83;1124388.73;118289.35;31960.95;113456.54;0.01;74641.38;46936.76;0.00;42772.10;-70999.20;-0.01;1.00;0.00;0.00
197238275614.69;246730424.97;11019.28;0.99;0.99;135.67;5.93;101.25;7.07;141.59;946.00;1046439.23;96687.51;31759.77;108293.68;0.01;97484.39;59016.30;0.00;65389.76;-48630.99;-0.01;1.00;0.00;0.00
191782525720.93;245131277.52;11132.44;0.88;1.05;143.44;5.70;101.95;7.14;139.19;942.42;1001927.93;100200.40;31017.33;109291.78;0.01;94563.57;58128.03;0.00;71680.85;-35063.39;-0.01;1.00;0.00;0.00
193968634255.29;232377755.55;10532.99;1.00;1.10;142.08;5.82;101.32;7.02;143.46;909.21;903528.09;100262.17;30305.54;104807.46;0.01;87463.21;54231.84;0.00;65966.92;-45262.33;-0.01;1.00;0.00;0.00
186507321366.30;267158819.53;9723.40;1.05;0.98;139.15;5.93;102.94;7.17;139.30;941.07;1074447.70;88140.59;33832.27;120273.96;0.01;88242.37;52922.27;0.00;51043.29;-74368.82;-0.01;1.00;0.00;0.00
214715537723.03;263402479.52;10221.20;1.03;0.97;139.95;5.68;103.94;7.19;133.89;943.61;1169912.18;101654.96;32059.72;114260.50;0.01;92369.02;55483.14;0.00;56904.73;-63885.97;-0.01;1.00;0.00;0.00
206435502156.09;244427972.99;11541.31;1.03;1.02;143.70;5.60;105.41;7.12;137.74;972.49;1077416.49;112482.57;30606.08;107313.68;0.01;97126.12;59916.31;0.00;67455.87;-49144.54;-0.01;1.00;0.00;0.00
196218874880.15;227323570.32;10648.86;0.97;0.95;142.48;5.85;100.62;7.08;135.86;954.14;951003.16;103140.15;28076.37;103382.95;0.01;90016.16;55434.60;0.00;57979.62;-47765.04;-0.01;1.00;0.00;0.00
193600727855.10;258436440.92;12054.59;1.05;1.04;142.56;5.84;94.64;7.22;140.80;955.86;1074485.01;86190.88;33080.70;117396.55;0.01;113757.25;67270.50;0.00;83502.55;-53435.54;-0.01;1.00;0.00;0.00
205549421017.33;235628997.70;9768.17;1.00;1.01;134.82;5.83;102.77;7.00;136.89;906.82;1169833.18;97137.98;29322.03;101082.99;0.01;86947.25;52518.25;0.00;58739.78;-48172.93;-0.01;1.00;0.00;0.00
205899167002.56;254039251.34;9400.56;0.98;1.04;138.38;5.61;97.83;7.31;143.45;913.87;998654.59;87654.22;33129.25;107642.13;0.01;88043.18;52205.00;0.00;58878.31;-51737.27;-0.01;1.00;0.00;0.00
210844090918.05;265805395.25;10388.32;1.01;1.00;139.70;5.87;104.00;7.17;140.32;957.41;816692.26;93963.72;33908.03;118931.20;0.01;94722.42;56711.26;0.00;60711.14;-63434.00;-0.01;1.00;0.00;0.00
185203737538.00;235291280.91;10437.86;1.08;0.99;132.84;5.87;101.02;7.03;134.70;970.60;1078469.40;105603.80;28811.87;100161.97;0.01;86315.20;53605.64;0.00;54049.37;-55345.45;-0.01;1.00;0.00;0.00
