# X_0;X_1;R_0;S_0;G_0;I_0
13765;24980;143000;145012;-2012;0
12620;23494;143000;143795;-795;0
13671;18106;143000;142815;184;1
17250;18033;143000;145152;-2152;0
15735;22890;143000;145662;-2662;0
15211;24584;143000;145842;-2842;0
13161;28113;143000;145587;-2587;0
12170;12504;143000;140085;2914;1
14130;19722;143000;143619;-619;0
15488;18731;143000;144207;-1207;0
12213;14859;143000;140845;2154;1
17325;22020;143000;146440;-3440;0
15303;11332;143000;141786;1213;1
14179;17559;143000;142980;19;1
11207;19775;143000;141708;1291;1
13541;12827;143000;141089;1910;1
18901;21653;143000;147365;-4365;0
18264;14624;143000;144761;-1761;0
18833;24931;143000;148338;-5338;0
14762;22465;143000;144888;-1888;0
14941;11844;143000;141707;1292;1
16090;17510;143000;144224;-1224;0
13943;25770;143000;145375;-2375;0
11755;24837;143000;143642;-642;0
15637;17655;143000;143971;-971;0
17351;25490;143000;147535;-4535;0
12230;23080;143000;143409;-409;0
16360;19670;143000;145073;-2073;0
20737;17592;143000;147314;-4314;0
15382;17672;143000;143808;-808;0
15416;15380;143000;143118;-118;0
10095;20368;143000;141159;1840;1
17649;30332;143000;149235;-6235;0
12495;20465;143000;142772;227;1
14441;11187;143000;141173;1826;1
12269;12821;143000;140248;2751;1
16496;14788;143000;143647;-647;0
18896;23143;143000;147824;-4824;0
19464;21315;143000;147631;-4631;0
12157;28420;143000;145020;-2020;0
16815;23123;143000;146446;-3446;0
13492;14271;143000;141505;1494;1
14304;20538;143000;143987;-987;0
16958;13522;143000;143558;-558;0
17399;22529;143000;146647;-3647;0
15660;16688;143000;143686;-686;0
12741;27296;143000;145056;-2056;0
13671;21109;143000;143747;-747;0
15966;25987;143000;146776;-3776;0
14603;18937;143000;143687;-687;0
13172;15181;143000;141577;1422;1
14727;19351;143000;143898;-898;0
17770;21996;143000;146726;-3726;0
17050;25266;143000;147267;-4267;0
15622;25021;143000;146249;-3249;0
13484;13959;143000;141403;1596;1
16030;15116;143000;143441;-441;0
15676;18923;143000;144390;-1390;0
14327;19816;143000;143778;-778;0
10536;16801;143000;140342;2657;1
14775;30227;143000;147308;-4308;0
11680;22263;143000;142793;206;1
13767;11934;143000;140961;2038;1
9463;18844;143000;140269;2730;1
16888;17112;143000;144627;-1627;0
11725;19568;143000;141986;1013;1
14836;21865;143000;144750;-1750;0
7184;27725;143000;141525;1474;1
14148;14338;143000;141959;1040;1
15004;19060;143000;143990;-990;0
15793;22794;143000;145670;-2670;0
14521;16391;143000;142842;157;1
22230;16124;143000;147842;-4842;0
18284;18986;143000;146130;-3130;0
19669;17845;143000;146688;-3688;0
15001;20531;143000;144445;-1445;0
14739;25761;143000;145897;-2897;0
16064;16437;143000;143874;-874;0
11401;32119;143000;145671;-2671;0
13451;18666;143000;142843;156;1
13607;11053;143000;140582;2417;1
13387;25792;143000;145015;-2015;0
13770;16942;143000;142518;481;1
16548;23417;143000;146361;-3361;0
12882;19186;143000;142630;369;1
14603;10535;143000;141077;1922;1
17942;18009;143000;145601;-2601;0
15785;21594;143000;145292;-2292;0
15258;24515;143000;145852;-2852;0
8900;21785;143000;140811;2188;1
14614;20274;143000;144110;-1110;0
15118;25909;143000;146193;-3193;0
14417;20160;143000;143944;-944;0
13543;19108;143000;143041;-41;0
21242;23955;143000;149624;-6624;0
15243;10527;143000;141497;1502;1
19560;23033;143000;148228;-5228;0
12731;15216;143000;141297;1702;1
13233;14695;143000;141466;1533;1
17848;24122;143000;147438;-4438;0
14501;16228;143000;142778;221;1
14361;18437;143000;143372;-372;0
15140;16485;143000;143280;-280;0
12002;20982;143000;142607;392;1
16618;14712;143000;143703;-703;0
14657;18387;143000;143552;-552;0
18092;17606;143000;145574;-2574;0
14712;20236;143000;144163;-1163;0
15297;24764;143000;145955;-2955;0
16851;26877;143000;147636;-4636;0
14931;26184;143000;146155;-3155;0
12507;21284;143000;143034;-34;0
15500;23302;143000;145635;-2635;0
15640;26061;143000;146584;-3584;0
11979;23296;143000;143311;-311;0
10447;17507;143000;140503;2496;1
19625;10497;143000;144377;-1377;0
12482;24226;143000;143932;-932;0
11259;26807;143000;143927;-927;0
9646;8566;143000;137197;5802;1
15391;23192;143000;145529;-2529;0
13044;7422;143000;139082;3917;1
13830;29777;143000;146545;-3545;0
16219;20117;143000;145119;-2119;0
19640;21659;143000;147854;-4854;0
16175;22965;143000;145975;-2975;0
8606;25923;143000;141903;1096;1
18417;17710;143000;145821;-2821;0
18108;21115;143000;146675;-3675;0
14272;15742;143000;142477;522;1
15716;27116;143000;146962;-3962;0
16631;15461;143000;143945;-945;0
13449;17547;143000;142495;504;1
12193;18270;143000;141891;1108;1
15751;21571;143000;145262;-2262;0
16595;19193;143000;145080;-2080;0
11769;14720;143000;140509;2490;1
12740;22886;143000;143685;-685;0
14585;20340;143000;144111;-1111;0
14950;19043;143000;143949;-949;0
17045;14296;143000;143856;-856;0
16252;17259;143000;144253;-1253;0
14318;19950;143000;143814;-814;0
14770;26487;143000;146143;-3143;0
14248;21945;143000;144388;-1388;0
15862;24353;143000;146200;-3200;0
14898;19848;143000;144165;-1165;0
19133;18591;143000;146567;-3567;0
14263;26210;143000;145722;-2722;0
16384;19671;143000;145090;-2090;0
16129;16807;143000;144032;-1032;0
11137;20742;143000;141963;1036;1
16903;25253;143000;147166;-4166;0
15929;18973;143000;144573;-1573;0
18335;21568;143000;146965;-3965;0
14556;17282;143000;143142;-142;0
18863;22334;143000;147551;-4551;0
8202;22569;143000;140595;2404;1
15645;20507;143000;144862;-1862;0
16768;21006;143000;145757;-2757;0
17780;16106;143000;144903;-1903;0
11572;20239;143000;142093;906;1
15084;18435;143000;143848;-848;0
19452;14321;143000;145451;-2451;0
14623;24825;143000;145529;-2529;0
19024;14806;143000;145319;-2319;0
17267;12239;143000;143363;-363;0
16302;15263;143000;143666;-666;0
12350;17032;143000;141610;1389;1
16574;27328;143000;147593;-4593;0
13359;13828;143000;141280;1719;1
12700;20638;143000;142961;38;1
13039;14022;143000;141129;1870;1
11518;24410;143000;143353;-353;0
17574;18502;143000;145511;-2511;0
17372;13719;143000;143892;-892;0
16390;19102;143000;144917;-1917;0
18532;8816;143000;143134;-134;0
13263;16884;143000;142166;833;1
13063;12694;143000;140733;2266;1
15163;19504;143000;144233;-1233;0
16526;16692;143000;144258;-1258;0
12452;16695;143000;141572;1427;1
19925;18299;143000;146998;-3998;0
12055;25390;143000;144012;-1012;0
14918;17989;143000;143600;-600;0
15939;12707;143000;142633;366;1
13745;23051;143000;144399;-1399;0
14823;18245;143000;143617;-617;0
14222;21819;143000;144331;-1331;0
12790;20598;143000;143008;-8;0
13393;19890;143000;143185;-185;0
17892;18342;143000;145671;-2671;0
12822;20496;143000;142997;2;1
11497;21130;143000;142320;679;1
16180;27014;143000;147236;-4236;0
13920;21822;143000;144133;-1133;0
20452;22013;143000;148499;-5499;0
13052;19889;143000;142960;39;1
15672;22761;143000;145580;-2580;0
16991;14731;143000;143955;-955;0
15559;26842;143000;146773;-3773;0
19607;17744;143000;146616;-3616;0
12985;14596;143000;141272;1727;1
10890;18653;143000;141151;1848;1
14069;17976;143000;143037;-37;0
9126;17359;143000;139586;3413;1
18661;22073;143000;147337;-4337;0
12784;17430;143000;142020;979;1
13213;11589;143000;140488;2511;1
17926;16993;143000;145274;-2274;0
11938;11587;143000;139647;3352;1
17077;25897;143000;147480;-4480;0
16315;16766;143000;144142;-1142;0
18065;19376;143000;146106;-3106;0
11386;22696;143000;142734;265;1
15396;14940;143000;142969;30;1
13659;19147;143000;143130;-130;0
14699;22552;143000;144873;-1873;0
19089;12039;143000;144502;-1502;0
14204;29796;143000;146797;-3797;0
12764;26472;143000;144815;-1815;0
11455;18336;143000;141425;1574;1
17765;22654;143000;146927;-3927;0
15281;23745;143000;145628;-2628;0
18261;29684;143000;149438;-6438;0
17818;23044;143000;147083;-4083;0
17528;25085;143000;147526;-4526;0
16091;23841;143000;146192;-3192;0
17693;17962;143000;145422;-2422;0
13471;23402;143000;144328;-1328;0
13027;16809;143000;141987;1012;1
15430;16826;143000;143577;-577;0
16276;21843;143000;145693;-2693;0
17536;12854;143000;143732;-732;0
15835;19597;143000;144705;-1705;0
10464;21538;143000;141766;1233;1
12379;19438;143000;142376;623;1
17745;16535;143000;145013;-2013;0
16606;11600;143000;142729;270;1
14870;23202;143000;145188;-2188;0
17475;22116;143000;146568;-3568;0
13408;16625;143000;142181;818;1
17262;27356;143000;148056;-5056;0
15936;18325;143000;144376;-1376;0
15680;17839;143000;144056;-1056;0
19616;16076;143000;146104;-3104;0
18196;26769;143000;148489;-5489;0
10320;17732;143000;140489;2510;1
17533;17510;143000;145176;-2176;0
15264;10225;143000;141417;1582;1
15064;16135;143000;143121;-121;0
13653;22968;143000;144313;-1313;0
11744;16183;143000;140947;2052;1
13762;14392;143000;141721;1278;1
16728;19912;143000;145391;-2391;0
12394;18409;143000;142067;932;1
12872;14633;143000;141209;1790;1
14400;22424;143000;144637;-1637;0
15205;20459;143000;144557;-1557;0
14202;16814;143000;142763;236;1
12341;29211;143000;145387;-2387;0
15451;17530;143000;143809;-809;0
13357;22455;143000;143958;-958;0
18380;23406;143000;147566;-4566;0
16281;27174;143000;147352;-4352;0
13087;17909;143000;142368;631;1
14309;18230;143000;143274;-274;0
19208;14344;143000;145297;-2297;0
14066;23540;143000;144763;-1763;0
15945;21875;143000;145485;-2485;0
17343;15280;143000;144358;-1358;0
17451;21873;143000;146477;-3477;0
15344;22015;143000;145132;-2132;0
19221;21197;143000;147434;-4434;0
12835;17998;143000;142230;769;1
9231;15637;143000;139120;3879;1
16003;18645;143000;144520;-1520;0
12456;19215;143000;142358;641;1
15249;26221;143000;146376;-3376;0
17246;25683;143000;147525;-4525;0
12452;23149;143000;143577;-577;0
16362;14756;143000;143548;-548;0
13471;23122;143000;144241;-1241;0
16547;16294;143000;144148;-1148;0
14239;24049;143000;145035;-2035;0
17200;14739;143000;144096;-1096;0
11815;12336;143000;139798;3201;1
12061;21579;143000;142832;167;1
15041;19155;143000;144044;-1044;0
17072;19224;143000;145404;-2404;0
18872;27200;143000;149069;-6069;0
14544;17112;143000;143081;-81;0
12740;22328;143000;143512;-512;0
17057;22599;143000;146443;-3443;0
15402;22385;143000;145285;-2285;0
18327;24318;143000;147814;-4814;0
13008;12642;143000;140680;2319;1
15612;23580;143000;145795;-2795;0
13034;20946;143000;143277;-277;0
17068;22754;143000;146498;-3498;0
17287;23122;143000;146757;-3757;0
13732;19426;143000;143265;-265;0
18957;22936;143000;147800;-4800;0
14070;9718;143000;140472;2527;1
13589;20169;143000;143401;-401;0
11736;15803;143000;140823;2176;1
16288;15549;143000;143746;-746;0
15555;16972;143000;143705;-705;0
19147;20841;143000;147275;-4275;0
13408;26598;143000;145279;-2279;0
15985;22017;143000;145555;-2555;0
18295;11525;143000;143819;-819;0
12087;19744;143000;142279;720;1
11538;27902;143000;144451;-1451;0
19065;16383;143000;145836;-2836;0
19013;18092;143000;146333;-3333;0
13951;15253;143000;142113;886;1
17069;17459;143000;144854;-1854;0
14265;18708;143000;143393;-393;0
13867;22394;143000;144276;-1276;0
16636;12672;143000;143082;-82;0
14097;26227;143000;145618;-2618;0
14084;17574;143000;142922;77;1
16537;18011;143000;144675;-1675;0
9982;25337;143000;142628;371;1
19472;15471;143000;145821;-2821;0
18573;10604;143000;143716;-716;0
17473;25413;143000;147591;-4591;0
15815;8318;143000;141188;1811;1
11158;28715;143000;144453;-1453;0
13244;21586;143000;143614;-614;0
13080;24477;143000;144404;-1404;0
16084;22757;143000;145850;-2850;0
15252;23164;143000;145428;-2428;0
17504;23227;143000;146933;-3933;0
13484;22228;143000;143972;-972;0
16192;25130;143000;146659;-3659;0
15901;15849;143000;143584;-584;0
14430;16508;143000;142819;180;1
14868;25788;143000;145990;-2990;0
15450;21252;143000;144965;-1965;0
14074;10711;143000;140783;2216;1
17168;25495;143000;147416;-4416;0
16678;25173;143000;146993;-3993;0
11268;16282;143000;140664;2335;1
15918;19359;143000;144685;-1685;0
18353;22083;143000;147137;-4137;0
16658;23883;143000;146579;-3579;0
16021;23832;143000;146143;-3143;0
12767;15284;143000;141342;1657;1
16941;25666;143000;147319;-4319;0
13486;23629;143000;144408;-1408;0
16871;18359;143000;145003;-2003;0
18760;23456;143000;147832;-4832;0
12636;17911;143000;142072;927;1
14240;28850;143000;146527;-3527;0
12997;20349;143000;143067;-67;0
15784;19328;143000;144587;-1587;0
11736;15164;143000;140625;2374;1
13797;19332;143000;143278;-278;0
7193;15462;143000;137722;5277;1
16449;15244;143000;143757;-757;0
12979;24976;143000;144492;-1492;0
20727;20492;143000;148208;-5208;0
13617;14485;143000;141654;1345;1
17378;20165;143000;145898;-2898;0
13860;20642;143000;143727;-727;0
16541;30451;143000;148542;-5542;0
13137;20107;143000;143084;-84;0
17476;16135;143000;144711;-1711;0
14123;22366;143000;144436;-1436;0
12898;21702;143000;143422;-422;0
19284;22265;143000;147808;-4808;0
16373;13576;143000;143189;-189;0
14490;20802;143000;144192;-1192;0
13956;21964;143000;144201;-1201;0
15951;20459;143000;145049;-2049;0
14871;21016;143000;144510;-1510;0
14621;24974;143000;145574;-2574;0
10825;16261;143000;140365;2634;1
17024;22804;143000;146485;-3485;0
14832;25772;143000;145961;-2961;0
16408;20687;143000;145421;-2421;0
14157;21846;143000;144297;-1297;0
14712;12910;143000;141887;1112;1
15968;11630;143000;142318;681;1
13906;21543;143000;144037;-1037;0
15388;17363;143000;143716;-716;0
13401;25160;143000;144828;-1828;0
16096;23917;143000;146219;-3219;0
12409;13388;143000;140517;2482;1
14335;22727;143000;144688;-1688;0
16269;16644;143000;144073;-1073;0
15343;28660;143000;147195;-4195;0
11285;28188;143000;144373;-1373;0
9839;22556;143000;141670;1329;1
13085;27771;143000;145430;-2430;0
16039;17890;143000;144309;-1309;0
12312;23273;143000;143523;-523;0
17476;13109;143000;143771;-771;0
15068;17909;143000;143675;-675;0
11188;11443;143000;139108;3891;1
12542;13417;143000;140614;2385;1
18685;14267;143000;144928;-1928;0
14526;25482;143000;145670;-2670;0
13815;22900;143000;144399;-1399;0
16697;26711;143000;147483;-4483;0
14839;17272;143000;143326;-326;0
15487;17393;143000;143791;-791;0
18467;21585;143000;147058;-4058;0
19299;23249;143000;148123;-5123;0
17866;16569;143000;145103;-2103;0
15046;22272;143000;145015;-2015;0
14301;25648;143000;145573;-2573;0
15792;26446;143000;146804;-3804;0
14699;19330;143000;143873;-873;0
13362;27891;143000;145650;-2650;0
18948;26699;143000;148963;-5963;0
14542;29876;143000;147045;-4045;0
14414;24018;143000;145141;-2141;0
10890;19477;143000;141407;1592;1
18642;18986;143000;146366;-3366;0
17217;24199;143000;147045;-4045;0
19230;11475;143000;144420;-1420;0
15283;12360;143000;142093;906;1
13642;15328;143000;141933;1066;1
13366;21645;143000;143713;-713;0
17793;22113;143000;146777;-3777;0
18748;17848;143000;146082;-3082;0
17334;19209;143000;145572;-2572;0
14384;19342;143000;143669;-669;0
10782;19464;143000;141331;1668;1
16193;21931;143000;145666;-2666;0
13283;26079;143000;145035;-2035;0
13141;15397;143000;141624;1375;1
14171;20103;143000;143765;-765;0
17255;25343;143000;147426;-4426;0
13929;16026;143000;142339;660;1
17109;26230;143000;147605;-4605;0
16955;20216;143000;145635;-2635;0
10626;12386;143000;139030;3969;1
16887;17646;143000;144792;-1792;0
16599;25489;143000;147039;-4039;0
14845;13873;143000;142274;725;1
12115;21344;143000;142794;205;1
14986;28448;143000;146894;-3894;0
8769;13723;143000;138221;4778;1
13475;15505;143000;141877;1122;1
14968;22468;143000;145025;-2025;0
16952;26350;143000;147539;-4539;0
15945;22927;143000;145812;-2812;0
13802;18844;143000;143130;-130;0
14018;28190;143000;146176;-3176;0
21043;13966;143000;146389;-3389;0
16314;12585;143000;142842;157;1
11687;19382;143000;141903;1096;1
17948;21790;143000;146779;-3779;0
12641;26435;143000;144723;-1723;0
13562;22664;143000;144159;-1159;0
17359;15733;143000;144509;-1509;0
18798;17989;143000;146159;-3159;0
17542;14985;143000;144398;-1398;0
19806;18525;143000;146990;-3990;0
15697;25242;143000;146367;-3367;0
15813;20874;143000;145087;-2087;0
15831;17603;143000;144083;-1083;0
16866;16419;143000;144397;-1397;0
14002;29663;143000;146623;-3623;0
15961;11985;143000;142423;576;1
13533;20058;143000;143330;-330;0
15763;15690;143000;143444;-444;0
12370;25845;143000;144361;-1361;0
13827;19629;143000;143391;-391;0
13790;23583;143000;144594;-1594;0
19600;16687;143000;146283;-3283;0
15912;22434;143000;145637;-2637;0
14876;20162;143000;144248;-1248;0
9885;15948;143000;139648;3351;1
12582;22353;143000;143416;-416;0
13814;22568;143000;144295;-1295;0
16944;24344;143000;146910;-3910;0
11688;11389;143000;139421;3578;1
12125;27767;143000;144796;-1796;0
15518;21731;143000;145158;-2158;0
16435;17687;143000;144507;-1507;0
14502;31989;143000;147675;-4675;0
18096;19709;143000;146230;-3230;0
12336;17746;143000;141822;1177;1
14003;17519;143000;142851;148;1
19830;23717;143000;148619;-5619;0
16596;22654;143000;146156;-3156;0
15199;23822;143000;145598;-2598;0
15809;19841;143000;144763;-1763;0
17713;21143;143000;146423;-3423;0
13105;31136;143000;146489;-3489;0
12752;26772;143000;144900;-1900;0
16974;22031;143000;146212;-3212;0
19262;16320;143000;145946;-2946;0
13818;20885;143000;143775;-775;0
15112;12951;143000;142163;836;1
15690;26617;143000;146790;-3790;0
17387;13634;143000;143876;-876;0
14270;20061;143000;143817;-817;0
16270;24497;143000;146513;-3513;0
13819;17291;143000;142659;340;1
19221;21794;143000;147620;-4620;0
12397;21623;143000;143067;-67;0
13113;12716;143000;140772;2227;1
16503;18091;143000;144677;-1677;0
17006;25224;143000;147225;-4225;0
14473;15568;143000;142555;444;1
17601;22637;143000;146813;-3813;0
16162;17111;143000;144148;-1148;0
11983;18804;143000;141918;1081;1
16529;8484;143000;141710;1289;1
10712;22917;143000;142358;641;1
9268;25238;143000;142127;872;1
16784;19384;143000;145264;-2264;0
12000;15849;143000;141012;1987;1
11936;15577;143000;140885;2114;1
10260;21150;143000;141511;1488;1
11266;5930;143000;137447;5552;1
12731;17299;143000;141944;1055;1
11723;16460;143000;141019;1980;1
17081;19683;143000;145553;-2553;0
18375;20697;143000;146721;-3721;0
15317;21838;143000;145059;-2059;0
18150;13435;143000;144317;-1317;0
14494;22314;143000;144664;-1664;0
15084;23241;143000;145341;-2341;0
15119;21288;143000;144758;-1758;0
19227;21066;143000;147398;-4398;0
14786;23413;143000;145198;-2198;0
20342;21113;143000;148147;-5147;0
17758;14869;143000;144504;-1504;0
18454;19084;143000;146272;-3272;0
16942;17641;143000;144827;-1827;0
15461;16881;143000;143614;-614;0
14393;19070;143000;143590;-590;0
13076;18125;143000;142428;571;1
16579;15081;143000;143792;-792;0
15558;21639;143000;145156;-2156;0
12961;27621;143000;145302;-2302;0
12040;26217;143000;144259;-1259;0
11833;18339;143000;141675;1324;1
12418;15649;143000;141225;1774;1
9303;23252;143000;141533;1466;1
